"ANO";"NOME";"Notificacoes_Estupro";"nivel_geografico";"total_72h";"casos_72h";"Oportunidade_72h";"total_pep";"casos_72h_pep";"PEP_72h";"total_contr";"casos_72h_contr";"Contracepção_72h_MIF";"COD_6_mun"
2015;"TATUI";2;"Município";2;1;50;0;0;0;0;0;0;"355400"
2015;"TAUBATE";17;"Município";17;13;76,47;9;9;100;7;7;100;"355410"
2015;"TREMEMBE";2;"Município";2;1;50;1;1;100;0;0;0;"355480"
2015;"TRES FRONTEIRAS";1;"Município";1;1;100;0;0;0;0;0;0;"355490"
2015;"TUPI PAULISTA";1;"Município";1;1;100;0;0;0;0;0;0;"355510"
2015;"UBARANA";6;"Município";6;6;100;3;3;100;1;1;100;"355535"
2015;"UBATUBA";10;"Município";10;7;70;1;1;100;0;0;0;"355540"
2015;"UCHOA";2;"Município";2;2;100;0;0;0;0;0;0;"355560"
2015;"URUPES";1;"Município";1;1;100;0;0;0;0;0;0;"355600"
2015;"VALINHOS";1;"Município";1;1;100;0;0;0;0;0;0;"355620"
2015;"VALPARAISO";2;"Município";2;2;100;0;0;0;0;0;0;"355630"
2015;"VARGEM GRANDE PAULISTA";13;"Município";13;13;100;2;2;100;1;1;100;"355645"
2015;"VARZEA PAULISTA";8;"Município";8;7;87,5;3;3;100;2;2;100;"355650"
2015;"VERA CRUZ";1;"Município";1;1;100;1;1;100;0;0;0;"355660"
2015;"VINHEDO";6;"Município";6;5;83,33;2;2;100;2;2;100;"355670"
2015;"VIRADOURO";1;"Município";1;1;100;0;0;0;0;0;0;"355680"
2015;"VISTA ALEGRE DO ALTO";2;"Município";2;2;100;2;2;100;2;2;100;"355690"
2015;"VITORIA BRASIL";1;"Município";1;1;100;0;0;0;0;0;0;"355695"
2015;"VOTORANTIM";8;"Município";8;5;62,5;1;1;100;1;1;100;"355700"
2015;"VOTUPORANGA";6;"Município";6;6;100;5;5;100;2;2;100;"355710"
2015;NA;19;"Município";19;14;73,68;7;6;85,71;4;3;75;NA
2016;"AGUAI";2;"Município";2;1;50;0;0;0;0;0;0;"350030"
2016;"AGUAS DE LINDOIA";2;"Município";2;1;50;2;1;50;2;1;50;"350050"
2016;"AGUDOS";1;"Município";1;1;100;1;1;100;1;1;100;"350070"
2016;"ALTINOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"350100"
2016;"ALUMINIO";3;"Município";3;1;33,33;0;0;0;0;0;0;"350115"
2016;"ALVARES MACHADO";1;"Município";1;0;0;1;0;0;0;0;0;"350130"
2016;"ALVINLANDIA";1;"Município";1;0;0;0;0;0;0;0;0;"350150"
2016;"AMERICANA";29;"Município";29;26;89,66;9;8;88,89;5;4;80;"350160"
2016;"AMERICO BRASILIENSE";3;"Município";3;2;66,67;2;2;100;2;2;100;"350170"
2016;"AMPARO";4;"Município";4;2;50;0;0;0;0;0;0;"350190"
2016;"ANDRADINA";5;"Município";5;5;100;3;3;100;3;3;100;"350210"
2016;"ANGATUBA";2;"Município";2;1;50;0;0;0;0;0;0;"350220"
2016;"ANHEMBI";1;"Município";1;0;0;0;0;0;0;0;0;"350230"
2016;"APARECIDA";4;"Município";4;3;75;2;2;100;2;2;100;"350250"
2016;"APIAI";4;"Município";4;0;0;0;0;0;0;0;0;"350270"
2016;"ARACARIGUAMA";6;"Município";6;2;33,33;2;1;50;0;0;0;"350275"
2016;"ARACATUBA";2;"Município";2;2;100;1;1;100;1;1;100;"350280"
2016;"ARACOIABA DA SERRA";3;"Município";3;0;0;0;0;0;0;0;0;"350290"
2016;"ARARAQUARA";7;"Município";7;2;28,57;3;2;66,67;1;1;100;"350320"
2016;"ARARAS";3;"Município";3;2;66,67;2;1;50;1;1;100;"350330"
2016;"ARIRANHA";1;"Município";1;1;100;0;0;0;0;0;0;"350370"
2016;"ARUJA";4;"Município";4;4;100;0;0;0;0;0;0;"350390"
2016;"ASSIS";10;"Município";10;7;70;8;7;87,5;5;5;100;"350400"
2016;"ATIBAIA";12;"Município";12;9;75;8;8;100;7;7;100;"350410"
2016;"AVARE";1;"Município";1;0;0;0;0;0;0;0;0;"350450"
2016;"BADY BASSITT";8;"Município";8;8;100;3;3;100;0;0;0;"350460"
2016;"BANANAL";2;"Município";2;2;100;2;2;100;2;2;100;"350490"
2016;"BARRA BONITA";1;"Município";1;1;100;0;0;0;0;0;0;"350530"
2016;"BARRA DO TURVO";1;"Município";1;0;0;0;0;0;0;0;0;"350540"
2016;"BARRETOS";2;"Município";2;1;50;1;0;0;1;0;0;"350550"
2016;"BARRINHA";4;"Município";4;4;100;3;3;100;3;3;100;"350560"
2016;"BARUERI";51;"Município";51;29;56,86;2;2;100;1;1;100;"350570"
2016;"BASTOS";4;"Município";4;4;100;2;2;100;0;0;0;"350580"
2016;"BATATAIS";2;"Município";2;0;0;0;0;0;1;0;0;"350590"
2016;"BAURU";33;"Município";33;27;81,82;22;22;100;10;10;100;"350600"
2016;"BEBEDOURO";4;"Município";4;4;100;3;3;100;2;2;100;"350610"
2016;"BENTO DE ABREU";1;"Município";1;0;0;0;0;0;0;0;0;"350620"
2016;"BERTIOGA";14;"Município";14;12;85,71;7;7;100;6;6;100;"350635"
2016;"BIRIGUI";2;"Município";2;2;100;1;1;100;0;0;0;"350650"
2016;"BIRITIBA MIRIM";2;"Município";2;1;50;0;0;0;0;0;0;"350660"
2016;"BOCAINA";1;"Município";1;1;100;1;1;100;0;0;0;"350680"
2016;"BOFETE";3;"Município";3;3;100;2;2;100;1;1;100;"350690"
2016;"BOITUVA";6;"Município";6;4;66,67;1;1;100;1;1;100;"350700"
2016;"BOM JESUS DOS PERDOES";3;"Município";3;3;100;2;2;100;2;2;100;"350710"
2016;"BOREBI";1;"Município";1;1;100;1;1;100;1;1;100;"350745"
2016;"BOTUCATU";29;"Município";29;6;20,69;17;4;23,53;8;5;62,5;"350750"
2016;"BRAGANCA PAULISTA";14;"Município";14;10;71,43;7;6;85,71;3;3;100;"350760"
2016;"BRAUNA";1;"Município";1;1;100;0;0;0;0;0;0;"350770"
2016;"BREJO ALEGRE";1;"Município";1;1;100;1;1;100;0;0;0;"350775"
2016;"BRODOWSKI";5;"Município";5;3;60;1;1;100;1;1;100;"350780"
2016;"BROTAS";2;"Município";2;1;50;0;0;0;0;0;0;"350790"
2016;"BURI";1;"Município";1;1;100;0;0;0;0;0;0;"350800"
2016;"BURITAMA";1;"Município";1;1;100;1;1;100;1;1;100;"350810"
2016;"CABRALIA PAULISTA";1;"Município";1;1;100;1;1;100;1;1;100;"350830"
2016;"CABREUVA";6;"Município";6;3;50;1;1;100;1;1;100;"350840"
2016;"CACAPAVA";7;"Município";7;7;100;3;3;100;2;2;100;"350850"
2016;"CACONDE";1;"Município";1;1;100;0;0;0;0;0;0;"350870"
2016;"CAFELANDIA";1;"Município";1;0;0;0;0;0;0;0;0;"350880"
2016;"CAIEIRAS";1;"Município";1;1;100;1;1;100;0;0;0;"350900"
2016;"CAJAMAR";4;"Município";4;2;50;2;1;50;2;1;50;"350920"
2016;"CAJATI";13;"Município";13;9;69,23;7;4;57,14;4;3;75;"350925"
2016;"CAJOBI";1;"Município";1;1;100;0;0;0;0;0;0;"350930"
2016;"CAMPINAS";204;"Município";204;74;36,27;83;56;67,47;61;43;70,49;"350950"
2016;"CAMPO LIMPO PAULISTA";4;"Município";4;2;50;2;1;50;0;0;0;"350960"
2016;"CAMPOS DO JORDAO";8;"Município";8;5;62,5;3;3;100;2;2;100;"350970"
2016;"CAMPOS NOVOS PAULISTA";1;"Município";1;1;100;1;1;100;0;0;0;"350980"
2016;"CANDIDO MOTA";8;"Município";8;4;50;3;1;33,33;1;1;100;"351000"
2016;"CAPAO BONITO";2;"Município";2;2;100;1;1;100;1;1;100;"351020"
2016;"CAPELA DO ALTO";1;"Município";1;1;100;1;1;100;0;0;0;"351030"
2016;"CAPIVARI";1;"Município";1;0;0;0;0;0;0;0;0;"351040"
2016;"CARAGUATATUBA";14;"Município";14;6;42,86;6;5;83,33;1;1;100;"351050"
2016;"CARAPICUIBA";24;"Município";24;13;54,17;4;2;50;1;0;0;"351060"
2016;"CARDOSO";2;"Município";2;2;100;2;2;100;2;2;100;"351070"
2016;"CASA BRANCA";2;"Município";2;2;100;2;2;100;2;2;100;"351080"
2016;"CASSIA DOS COQUEIROS";1;"Município";1;1;100;1;1;100;0;0;0;"351090"
2016;"CASTILHO";3;"Município";3;2;66,67;2;2;100;1;1;100;"351100"
2016;"CATANDUVA";11;"Município";11;7;63,64;7;5;71,43;4;3;75;"351110"
2016;"CEDRAL";1;"Município";1;1;100;1;1;100;1;1;100;"351130"
2016;"CERQUEIRA CESAR";1;"Município";1;0;0;0;0;0;0;0;0;"351140"
2016;"CERQUILHO";2;"Município";2;0;0;0;0;0;0;0;0;"351150"
2016;"CHARQUEADA";2;"Município";2;2;100;1;1;100;0;0;0;"351170"
2016;"COLINA";2;"Município";2;2;100;0;0;0;1;1;100;"351200"
2016;"CONCHAL";9;"Município";9;3;33,33;2;1;50;1;0;0;"351220"
2016;"CONCHAS";3;"Município";3;2;66,67;0;0;0;0;0;0;"351230"
2016;"CORDEIROPOLIS";4;"Município";4;3;75;2;2;100;2;2;100;"351240"
2016;"COROADOS";1;"Município";1;1;100;0;0;0;0;0;0;"351250"
2016;"COSMOPOLIS";2;"Município";2;1;50;1;1;100;1;1;100;"351280"
2016;"COSMORAMA";3;"Município";3;3;100;3;3;100;3;3;100;"351290"
2016;"COTIA";35;"Município";35;15;42,86;8;4;50;6;2;33,33;"351300"
2016;"CRAVINHOS";4;"Município";4;3;75;4;3;75;1;1;100;"351310"
2016;"CRISTAIS PAULISTA";2;"Município";2;1;50;1;0;0;0;0;0;"351320"
2016;"CRUZEIRO";1;"Município";1;1;100;1;1;100;0;0;0;"351340"
2016;"CUBATAO";4;"Município";4;1;25;3;1;33,33;2;1;50;"351350"
2016;"DESCALVADO";2;"Município";2;1;50;2;1;50;0;0;0;"351370"
2016;"DIADEMA";79;"Município";79;44;55,7;9;4;44,44;6;3;50;"351380"
2016;"ECHAPORA";1;"Município";1;0;0;0;0;0;0;0;0;"351470"
2016;"ELDORADO";1;"Município";1;1;100;1;1;100;0;0;0;"351480"
2016;"EMBU DAS ARTES";46;"Município";46;24;52,17;13;7;53,85;5;3;60;"351500"
2016;"EMBU GUACU";3;"Município";3;3;100;1;1;100;0;0;0;"351510"
2016;"ENGENHEIRO COELHO";1;"Município";1;0;0;1;0;0;1;0;0;"351515"
2016;"ESPIRITO SANTO DO PINHAL";2;"Município";2;0;0;1;0;0;1;0;0;"351518"
2016;"FERNANDO PRESTES";1;"Município";1;0;0;0;0;0;0;0;0;"351560"
2016;"FERNANDOPOLIS";5;"Município";5;5;100;2;2;100;3;3;100;"351550"
2016;"FERRAZ DE VASCONCELOS";10;"Município";10;3;30;4;0;0;1;0;0;"351570"
2016;"FLORIDA PAULISTA";1;"Município";1;1;100;1;1;100;0;0;0;"351600"
2016;"FRANCA";9;"Município";9;5;55,56;4;2;50;3;2;66,67;"351620"
2016;"FRANCISCO MORATO";25;"Município";25;3;12;2;0;0;1;0;0;"351630"
2016;"FRANCO DA ROCHA";14;"Município";14;6;42,86;2;0;0;0;0;0;"351640"
2016;"GARCA";4;"Município";4;3;75;4;3;75;2;2;100;"351670"
2016;"GASTAO VIDIGAL";1;"Município";1;1;100;1;1;100;1;1;100;"351680"
2016;"GUAIMBE";1;"Município";1;0;0;1;0;0;0;0;0;"351730"
2016;"GUAIRA";2;"Município";2;2;100;0;0;0;0;0;0;"351740"
2016;"GUAPIARA";1;"Município";1;1;100;1;1;100;1;1;100;"351760"
2016;"GUARACAI";1;"Município";1;1;100;1;1;100;1;1;100;"351780"
2016;"GUARANI DOESTE";3;"Município";3;1;33,33;1;1;100;1;1;100;"351800"
2016;"GUARARAPES";2;"Município";2;2;100;2;2;100;0;0;0;"351820"
2016;"GUARAREMA";4;"Município";4;2;50;0;0;0;0;0;0;"351830"
2016;"GUARATINGUETA";12;"Município";12;12;100;10;10;100;6;6;100;"351840"
2016;"GUAREI";2;"Município";2;2;100;1;1;100;1;1;100;"351850"
2016;"GUARIBA";1;"Município";1;0;0;1;0;0;0;0;0;"351860"
2016;"GUARUJA";4;"Município";4;3;75;0;0;0;0;0;0;"351870"
2016;"GUARULHOS";123;"Município";123;62;50,41;19;12;63,16;5;5;100;"351880"
2016;"GUATAPARA";3;"Município";3;1;33,33;1;0;0;1;0;0;"351885"
2016;"HERCULANDIA";1;"Município";1;1;100;1;1;100;0;0;0;"351900"
2016;"HOLAMBRA";1;"Município";1;0;0;0;0;0;0;0;0;"351905"
2016;"HORTOLANDIA";56;"Município";56;38;67,86;22;18;81,82;19;16;84,21;"351907"
2016;"IBIRA";1;"Município";1;1;100;1;1;100;0;0;0;"351940"
2016;"IBITINGA";1;"Município";1;1;100;1;1;100;0;0;0;"351960"
2016;"IBIUNA";7;"Município";7;2;28,57;2;2;100;1;1;100;"351970"
2016;"ICEM";1;"Município";1;0;0;0;0;0;0;0;0;"351980"
2016;"IGARAPAVA";2;"Município";2;2;100;1;1;100;1;1;100;"352010"
2016;"IGUAPE";6;"Município";6;4;66,67;3;2;66,67;1;1;100;"352030"
2016;"ILHA COMPRIDA";2;"Município";2;2;100;2;2;100;2;2;100;"352042"
2016;"ILHA SOLTEIRA";2;"Município";2;2;100;2;2;100;1;1;100;"352044"
2016;"ILHABELA";2;"Município";2;2;100;2;2;100;0;0;0;"352040"
2016;"INDAIATUBA";16;"Município";16;10;62,5;10;7;70;5;3;60;"352050"
2016;"IPERO";2;"Município";2;1;50;1;1;100;0;0;0;"352100"
2016;"IPIGUA";1;"Município";1;0;0;0;0;0;0;0;0;"352115"
2016;"IPUA";1;"Município";1;0;0;1;0;0;1;0;0;"352130"
2016;"IRACEMAPOLIS";2;"Município";2;2;100;1;1;100;1;1;100;"352140"
2016;"ITABERA";3;"Município";3;3;100;2;2;100;2;2;100;"352170"
2016;"ITANHAEM";21;"Município";21;10;47,62;7;4;57,14;1;1;100;"352210"
2016;"ITAOCA";2;"Município";2;1;50;1;1;100;1;1;100;"352215"
2016;"ITAPECERICA DA SERRA";27;"Município";27;11;40,74;7;2;28,57;3;1;33,33;"352220"
2016;"ITAPETININGA";27;"Município";27;12;44,44;7;6;85,71;5;5;100;"352230"
2016;"ITAPEVA";17;"Município";17;7;41,18;4;3;75;1;1;100;"352240"
2016;"ITAPEVI";16;"Município";16;14;87,5;5;4;80;2;2;100;"352250"
2016;"ITAPIRA";4;"Município";4;3;75;1;0;0;0;0;0;"352260"
2016;"ITAPIRAPUA PAULISTA";2;"Município";2;2;100;0;0;0;2;2;100;"352265"
2016;"ITAPORANGA";5;"Município";5;4;80;4;4;100;1;1;100;"352280"
2016;"ITAQUAQUECETUBA";20;"Município";20;10;50;8;4;50;3;1;33,33;"352310"
2016;"ITARARE";4;"Município";4;2;50;1;1;100;1;1;100;"352320"
2016;"ITARIRI";2;"Município";2;2;100;1;1;100;1;1;100;"352330"
2016;"ITATIBA";17;"Município";17;5;29,41;4;3;75;3;2;66,67;"352340"
2016;"ITATINGA";5;"Município";5;2;40;4;2;50;1;1;100;"352350"
2016;"ITIRAPINA";1;"Município";1;1;100;1;1;100;0;0;0;"352360"
2016;"ITU";12;"Município";12;6;50;5;5;100;2;2;100;"352390"
2016;"ITUPEVA";6;"Município";6;4;66,67;4;3;75;4;3;75;"352400"
2016;"ITUVERAVA";1;"Município";1;0;0;0;0;0;0;0;0;"352410"
2016;"JABORANDI";1;"Município";1;1;100;0;0;0;0;0;0;"352420"
2016;"JABOTICABAL";2;"Município";2;2;100;2;2;100;0;0;0;"352430"
2016;"JACAREI";50;"Município";50;27;54;10;7;70;2;0;0;"352440"
2016;"JACUPIRANGA";1;"Município";1;0;0;0;0;0;1;0;0;"352460"
2016;"JAGUARIUNA";5;"Município";5;2;40;2;2;100;2;2;100;"352470"
2016;"JALES";2;"Município";2;1;50;0;0;0;0;0;0;"352480"
2016;"JANDIRA";2;"Município";2;2;100;0;0;0;0;0;0;"352500"
2016;"JARDINOPOLIS";8;"Município";8;5;62,5;3;2;66,67;2;2;100;"352510"
2016;"JARINU";4;"Município";4;3;75;1;1;100;0;0;0;"352520"
2016;"JAU";2;"Município";2;2;100;1;1;100;0;0;0;"352530"
2016;"JUNDIAI";68;"Município";68;29;42,65;16;13;81,25;7;7;100;"352590"
2016;"JUNQUEIROPOLIS";1;"Município";1;1;100;1;1;100;1;1;100;"352600"
2016;"JUQUITIBA";9;"Município";9;6;66,67;3;3;100;1;1;100;"352620"
2016;"LEME";4;"Município";4;0;0;2;0;0;1;0;0;"352670"
2016;"LENCOIS PAULISTA";2;"Município";2;1;50;1;1;100;0;0;0;"352680"
2016;"LIMEIRA";2;"Município";2;1;50;0;0;0;0;0;0;"352690"
2016;"LINDOIA";1;"Município";1;1;100;1;1;100;1;1;100;"352700"
2016;"LINS";5;"Município";5;4;80;3;3;100;2;2;100;"352710"
2016;"LORENA";1;"Município";1;1;100;1;1;100;0;0;0;"352720"
2016;"LOUVEIRA";1;"Município";1;0;0;1;0;0;0;0;0;"352730"
2016;"LUCIANOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"352750"
2016;"LUIS ANTONIO";2;"Município";2;2;100;2;2;100;2;2;100;"352760"
2016;"MAIRINQUE";9;"Município";9;4;44,44;2;1;50;1;0;0;"352840"
2016;"MAIRIPORA";5;"Município";5;4;80;1;1;100;0;0;0;"352850"
2016;"MARABA PAULISTA";1;"Município";1;0;0;0;0;0;0;0;0;"352870"
2016;"MARACAI";2;"Município";2;1;50;0;0;0;0;0;0;"352880"
2016;"MARILIA";28;"Município";28;14;50;11;8;72,73;7;7;100;"352900"
2016;"MARTINOPOLIS";4;"Município";4;0;0;1;0;0;0;0;0;"352920"
2016;"MATAO";3;"Município";3;1;33,33;3;1;33,33;2;0;0;"352930"
2016;"MAUA";114;"Município";114;48;42,11;9;5;55,56;4;1;25;"352940"
2016;"MERIDIANO";1;"Município";1;1;100;0;0;0;0;0;0;"352960"
2016;"MIGUELOPOLIS";1;"Município";1;1;100;1;1;100;0;0;0;"352970"
2016;"MIRACATU";3;"Município";3;2;66,67;3;2;66,67;3;2;66,67;"352990"
2016;"MIRANDOPOLIS";2;"Município";2;2;100;1;1;100;1;1;100;"353010"
2016;"MIRANTE DO PARANAPANEMA";1;"Município";1;0;0;0;0;0;0;0;0;"353020"
2016;"MIRASSOL";6;"Município";6;3;50;4;3;75;2;2;100;"353030"
2016;"MOGI DAS CRUZES";70;"Município";70;37;52,86;8;7;87,5;5;5;100;"353060"
2016;"MOGI GUACU";12;"Município";12;1;8,33;3;1;33,33;2;0;0;"353070"
2016;"MOGI MIRIM";10;"Município";10;8;80;5;5;100;1;1;100;"353080"
2016;"MOMBUCA";1;"Município";1;1;100;0;0;0;0;0;0;"353090"
2016;"MONCOES";2;"Município";2;0;0;0;0;0;0;0;0;"353100"
2016;"MONGAGUA";2;"Município";2;2;100;2;2;100;2;2;100;"353110"
2016;"MONTE APRAZIVEL";2;"Município";2;1;50;1;0;0;0;0;0;"353140"
2016;"MONTE MOR";8;"Município";8;6;75;4;4;100;1;1;100;"353180"
2016;"MONTEIRO LOBATO";3;"Município";3;2;66,67;2;2;100;1;1;100;"353170"
2016;"MORRO AGUDO";5;"Município";5;3;60;1;1;100;1;1;100;"353190"
2016;"MORUNGABA";1;"Município";1;0;0;0;0;0;0;0;0;"353200"
2016;"NATIVIDADE DA SERRA";1;"Município";1;1;100;0;0;0;0;0;0;"353230"
2016;"NAZARE PAULISTA";3;"Município";3;1;33,33;0;0;0;0;0;0;"353240"
2016;"NHANDEARA";1;"Município";1;0;0;0;0;0;0;0;0;"353260"
2016;"NOVA ALIANCA";1;"Município";1;0;0;0;0;0;0;0;0;"353280"
2016;"NOVA CAMPINA";1;"Município";1;1;100;1;1;100;1;1;100;"353282"
2016;"NOVA EUROPA";1;"Município";1;0;0;0;0;0;0;0;0;"353290"
2016;"NOVA GRANADA";1;"Município";1;1;100;0;0;0;0;0;0;"353300"
2016;"NOVA LUZITANIA";1;"Município";1;0;0;0;0;0;0;0;0;"353330"
2016;"NOVA ODESSA";7;"Município";7;6;85,71;4;4;100;3;3;100;"353340"
2016;"OLIMPIA";1;"Município";1;1;100;1;1;100;0;0;0;"353390"
2016;"ORLANDIA";1;"Município";1;0;0;1;0;0;0;0;0;"353430"
2016;"OSASCO";82;"Município";82;17;20,73;15;3;20;2;1;50;"353440"
2016;"OSVALDO CRUZ";1;"Município";1;1;100;0;0;0;0;0;0;"353460"
2016;"OURINHOS";12;"Município";12;6;50;4;3;75;0;0;0;"353470"
2016;"PACAEMBU";1;"Município";1;1;100;1;1;100;0;0;0;"353490"
2016;"PALMITAL";1;"Município";1;1;100;1;1;100;0;0;0;"353530"
2016;"PANORAMA";1;"Município";1;1;100;0;0;0;0;0;0;"353540"
2016;"PARAGUACU PAULISTA";2;"Município";2;1;50;0;0;0;0;0;0;"353550"
2016;"PARIQUERA ACU";1;"Município";1;1;100;1;1;100;1;1;100;"353620"
2016;"PAULICEIA";2;"Município";2;2;100;2;2;100;0;0;0;"353640"
2016;"PAULINIA";24;"Município";24;9;37,5;11;4;36,36;7;3;42,86;"353650"
2016;"PEDREIRA";5;"Município";5;4;80;1;1;100;1;1;100;"353710"
2016;"PENAPOLIS";2;"Município";2;2;100;2;2;100;1;1;100;"353730"
2016;"PEREIRA BARRETO";1;"Município";1;0;0;0;0;0;0;0;0;"353740"
2016;"PEREIRAS";1;"Município";1;1;100;1;1;100;1;1;100;"353750"
2016;"PERUIBE";3;"Município";3;1;33,33;2;0;0;1;0;0;"353760"
2016;"PIEDADE";3;"Município";3;2;66,67;1;1;100;1;1;100;"353780"
2016;"PILAR DO SUL";1;"Município";1;1;100;0;0;0;0;0;0;"353790"
2016;"PINDAMONHANGABA";11;"Município";11;8;72,73;4;3;75;0;0;0;"353800"
2016;"PIRACAIA";1;"Município";1;1;100;0;0;0;0;0;0;"353860"
2016;"PIRACICABA";42;"Município";42;34;80,95;33;30;90,91;16;15;93,75;"353870"
2016;"PIRAJU";4;"Município";4;2;50;0;0;0;0;0;0;"353880"
2016;"PIRASSUNUNGA";3;"Município";3;0;0;1;0;0;0;0;0;"353930"
2016;"PIRATININGA";1;"Município";1;1;100;1;1;100;1;1;100;"353940"
2016;"PITANGUEIRAS";4;"Município";4;3;75;1;1;100;1;1;100;"353950"
2016;"PLATINA";1;"Município";1;0;0;1;0;0;0;0;0;"353970"
2016;"POA";6;"Município";6;1;16,67;1;1;100;1;1;100;"353980"
2016;"PONTAL";3;"Município";3;2;66,67;1;1;100;1;1;100;"354020"
2016;"POPULINA";1;"Município";1;1;100;0;0;0;0;0;0;"354040"
2016;"PORANGABA";1;"Município";1;1;100;0;0;0;0;0;0;"354050"
2016;"PORTO FERREIRA";4;"Município";4;3;75;3;2;66,67;3;2;66,67;"354070"
2016;"PRACINHA";1;"Município";1;0;0;1;0;0;0;0;0;"354085"
2016;"PRAIA GRANDE";27;"Município";27;18;66,67;12;10;83,33;6;5;83,33;"354100"
2016;"PRATANIA";1;"Município";1;1;100;1;1;100;1;1;100;"354105"
2016;"PRESIDENTE PRUDENTE";13;"Município";13;4;30,77;3;3;100;2;2;100;"354140"
2016;"PRESIDENTE VENCESLAU";1;"Município";1;1;100;1;1;100;1;1;100;"354150"
2016;"PROMISSAO";3;"Município";3;1;33,33;1;0;0;1;0;0;"354160"
2016;"QUATA";2;"Município";2;1;50;1;0;0;1;0;0;"354170"
2016;"QUELUZ";1;"Município";1;1;100;1;1;100;0;0;0;"354190"
2016;"QUINTANA";1;"Município";1;0;0;0;0;0;0;0;0;"354200"
2016;"RAFARD";1;"Município";1;1;100;0;0;0;0;0;0;"354210"
2016;"RANCHARIA";1;"Município";1;1;100;1;1;100;1;1;100;"354220"
2016;"REGENTE FEIJO";1;"Município";1;1;100;1;1;100;1;1;100;"354240"
2016;"REGISTRO";15;"Município";15;7;46,67;7;3;42,86;6;3;50;"354260"
2016;"RIBEIRAO BONITO";1;"Município";1;0;0;1;0;0;1;0;0;"354290"
2016;"RIBEIRAO BRANCO";5;"Município";5;3;60;1;1;100;1;1;100;"354300"
2016;"RIBEIRAO CORRENTE";1;"Município";1;0;0;0;0;0;0;0;0;"354310"
2016;"RIBEIRAO PIRES";20;"Município";20;13;65;8;5;62,5;4;2;50;"354330"
2016;"RIBEIRAO PRETO";101;"Município";101;61;60,4;48;36;75;28;20;71,43;"354340"
2016;"RIO CLARO";10;"Município";10;6;60;5;3;60;2;2;100;"354390"
2016;"RIO DAS PEDRAS";2;"Município";2;2;100;2;2;100;2;2;100;"354400"
2016;"RIO GRANDE DA SERRA";7;"Município";7;5;71,43;2;2;100;1;1;100;"354410"
2016;"ROSANA";1;"Município";1;1;100;1;1;100;0;0;0;"354425"
2016;"SABINO";1;"Município";1;1;100;1;1;100;0;0;0;"354460"
2016;"SALES OLIVEIRA";2;"Município";2;2;100;1;1;100;0;0;0;"354490"
2016;"SALTO";4;"Município";4;2;50;0;0;0;0;0;0;"354520"
2016;"SALTO DE PIRAPORA";3;"Município";3;1;33,33;0;0;0;0;0;0;"354530"
2016;"SANTA ADELIA";3;"Município";3;2;66,67;0;0;0;0;0;0;"354560"
2016;"SANTA ALBERTINA";2;"Município";2;1;50;1;1;100;2;1;50;"354570"
2016;"SANTA BARBARA DOESTE";4;"Município";4;3;75;0;0;0;0;0;0;"354580"
2016;"SANTA CRUZ DA CONCEICAO";1;"Município";1;0;0;1;0;0;0;0;0;"354620"
2016;"SANTA CRUZ DAS PALMEIRAS";5;"Município";5;2;40;3;2;66,67;3;2;66,67;"354630"
2016;"SANTA CRUZ DO RIO PARDO";8;"Município";8;6;75;4;3;75;1;1;100;"354640"
2016;"SANTA FE DO SUL";4;"Município";4;3;75;3;2;66,67;1;1;100;"354660"
2016;"SANTA GERTRUDES";1;"Município";1;1;100;1;1;100;0;0;0;"354670"
2016;"SANTA ISABEL";4;"Município";4;3;75;2;2;100;0;0;0;"354680"
2016;"SANTA RITA DO PASSA QUATRO";1;"Município";1;1;100;1;1;100;0;0;0;"354750"
2016;"SANTA ROSA DE VITERBO";3;"Município";3;2;66,67;2;1;50;2;1;50;"354760"
2016;"SANTANA DE PARNAIBA";7;"Município";7;1;14,29;3;0;0;0;0;0;"354730"
2016;"SANTO ANDRE";192;"Município";192;77;40,1;43;24;55,81;24;12;50;"354780"
2016;"SANTO ANTONIO DA ALEGRIA";2;"Município";2;2;100;1;1;100;0;0;0;"354790"
2016;"SANTO ANTONIO DO PINHAL";1;"Município";1;1;100;0;0;0;0;0;0;"354820"
2016;"SANTOS";41;"Município";41;17;41,46;11;10;90,91;4;4;100;"354850"
2016;"SAO BENTO DO SAPUCAI";4;"Município";4;3;75;3;2;66,67;1;1;100;"354860"
2016;"SAO BERNARDO DO CAMPO";196;"Município";196;118;60,2;38;32;84,21;19;17;89,47;"354870"
2016;"SAO CAETANO DO SUL";3;"Município";3;2;66,67;2;2;100;1;1;100;"354880"
2016;"SAO CARLOS";13;"Município";13;10;76,92;7;5;71,43;1;0;0;"354890"
2016;"SAO FRANCISCO";1;"Município";1;0;0;0;0;0;0;0;0;"354900"
2016;"SAO JOAO DA BOA VISTA";8;"Município";8;4;50;5;3;60;2;2;100;"354910"
2016;"SAO JOSE DO RIO PRETO";87;"Município";87;61;70,11;29;24;82,76;16;13;81,25;"354980"
2016;"SAO JOSE DOS CAMPOS";127;"Município";127;82;64,57;44;40;90,91;33;32;96,97;"354990"
2016;"SAO LOURENCO DA SERRA";3;"Município";3;2;66,67;0;0;0;0;0;0;"354995"
2016;"SAO LUIZ DO PARAITINGA";1;"Município";1;1;100;1;1;100;1;1;100;"355000"
